source,target
El gato dejó un ratón en el escalón de la puerta.,The cat left a mouse on the doorstep.
Las flores la animaron.,The flowers cheered her up.
Tom estaba con Mary,Tom was with Mary.
¿Es oro puro?,Is that pure gold?
Se quedó despierta por horas pensando en él.,She lay awake for hours thinking about him.
Su salario es muy alto.,Her salary is very high.
Es sólo tu imaginación.,It's only your imagination.
Tom está ocultando algo y Mary lo sabe.,"Tom's hiding something, and Mary knows it."
Tengo muchos amigos que son hablantes nativos.,I have many friends who are native speakers.
Yo quería hablar contigo sobre esto.,I wanted to speak with you about this.
He oído que incluso los taxistas se pierden en Tokio a menudo.,I hear that even taxi drivers often get lost in Tokyo.
El chico se sacó la ropa.,The boy stripped off his clothes.
Dime cuándo parar.,Tell me when to stop.
Nunca te abandonaré.,I'll never abandon you.
Eso no da miedo.,That's not scary.
Pensé que eras bueno con las matemáticas.,I thought you were good at math.
No todo país pertenece a la ONU.,Not every country belongs to the U.N.
Estoy pensando en que esto se traduzca al francés.,I'm thinking of getting this translated into French.
Estoy algo decepcionado.,I'm kind of disappointed.
Su esposa estaba furiosa.,His wife was mad.
"Tom, hay algo que quiero darte.","Tom, there's something I want to give you."
Vi eso en las noticias.,I saw that on the news.
Una hormiga puede levantar más de 50 veces su propio peso.,Ants can lift things that are more than 50 times their own weight.
¿Va usted a pagar al contado?,Will you pay cash?
Vi mi reflejo en el espejo.,I saw my reflection in the mirror.
Tom sabía que yo tenía miedo.,Tom knew that I was scared.
La desaparición de Tom completamente desconcertó a la policía.,Tom's disappearance completely baffled the police.
Creo que Tom no tiene la capacidad de resolver el problema.,I think Tom doesn't have the ability to solve the problem.
Hablemos en francés.,Let's speak French.
Mary temía que nadie le pidiera un baile.,Mary was afraid that no one would ask her to dance.
¿Qué haría Tom si se enterara?,What would Tom do if he found out?
¡Se me ha vuelto a dormir el pie!,My foot's asleep again!
Las bebidas eran gratis.,The drinks were free.
Seguro que ellos también me odian.,"They probably hate me, too."
Es hora de acostarse.,It's time to go to bed.
Lo podemos terminar más tarde.,We can finish it later.
"Lo siento, ¿puede repetir, por favor?","I'm sorry, could you repeat that please?"
¿Tomas alguna medicina?,Are you taking any medications?
Esto me vuelve loco.,This drives me nuts.
Hay algunas cosas que podemos cambiar si solo lo intentamos.,There are some things we can change if we only try.
Visito a mi abuela en el hospital.,I'm visiting my grandmother in the hospital.
Tiene como norma dar un paseo cada mañana.,He makes it a rule to take a walk every morning.
Tom desearía haber tenido el valor de saltar al río y salvar al bebé que se había caído.,Tom wished he had had the courage to jump into the river and save the baby that had fallen in.
"No te malhumores tanto por eso, la vida tiene sus altibajos.",Don't be so glum about it. Life has its ups and downs.
¿Está lo suficientemente cerca para ir andando?,Is it close enough to walk there?
Ojalá no tuvieras que irte.,I wish you didn't have to leave.
Espero que me suban el sueldo.,I hope that I get a raise.
No cometa errores.,Don't make a mistake.
Necesitan quitarse los zapatos antes de entrar.,You need to take off your shoes before entering.
Tom cree que Mary tomó la decisión correcta.,Tom believes Mary made the right choice.
No me devolvieron el pasaporte.,They didn't give me my passport back.
El policía lo detuvo por conducir ebrio.,The policeman arrested him for drunken driving.
Aléjate de mí.,Get away from me.
Ella subió a su dormitorio.,She went upstairs to her bedroom.
Ahora estamos casados.,We're married now.
Pagué unos 50 dólares.,I paid about 50 dollars.
Miles de hombres estaban de camino a Washington.,Thousands of men were on their way to Washington.
Ella llegó tarde como siempre.,She arrived late as usual.
Ella prometió encontrarse con él ayer por la noche.,She promised to meet him last night.
Él desearía haber ido al teatro anoche.,He wishes he had gone to the theater last night.
No puedo hacer más que esto.,I can't do any more than this.
Deberías ocuparte de tus asuntos.,You should go about your business.
Tom está casado con una actriz famosa.,Tom is married to a famous actress.
¿Tom ayudó ayer a su madre?,Did Tom help his mother yesterday?
"Como dice el refrán, ""Nada arriesgado, nada ganado"".","As the saying goes, ""Nothing ventured, nothing gained."""
Es tan bella.,It's so beautiful.
Ellos siempre están juntos.,They're always together.
El inglés es una lengua germánica.,English is a Germanic language.
¿Qué persiguen ellos?,What are they after?
Los deportes son buenos para tu salud.,Sports are good for your health.
Eso depende en gran parte del contexto.,It depends largely on the context.
Tom es excepcionalmente apuesto.,Tom is exceptionally handsome.
Algo así no sucede todos los días.,Something like that doesn't happen every day.
¿Qué piensas que hará ella?,What do you think she is going to do?
¿Cuál es tu personaje favorito de Disney?,Who's your favorite Disney character?
Las alfombras absorben el sonido.,Rugs absorb sound.
Este es el peor de todos.,This is the worst of all.
Tom no sabe quién es quién.,Tom doesn't know who's who.
Creo que es hora de que me replantee cómo he estado viviendo.,I think it's time for me to reconsider how I've been living.
El almuerzo de Tom incluye un sándwich y una manzana.,Tom's lunch includes a sandwich and an apple.
Ayer fue mi decimotercer cumpleaños.,Yesterday was my thirteenth birthday.
El niño ya es suficientemente mayor para ir a la escuela.,The kid is old enough to go to school.
Tom quiere que María diga que lo necesita.,Tom wants Mary to say that she needs him.
Marika es finesa pero sabe alemán.,"Marika is Finnish, but she knows German."
Soy demasiado vieja para esto.,I'm too old for this.
«¿Cómo te hiciste esta cicatriz?» «No quiero hablar de ello.»,"""What's this scar from?"" ""I don't want to talk about it."""
¿Ya has tomado una decisión?,Have you made a decision yet?
No quiero verles la cara.,I don't want to see your faces.
Mi hermano menor va a la escuela primaria.,My little brother goes to an elementary school.
Acordamos empezar temprano la mañana siguiente.,We agreed to start early the next morning.
¿Habéis cazado alguna vez?,Have you ever hunted?
¿Tenemos un mapa?,Do we have a map?
Se recuperó poco a poco.,He recovered little by little.
¿Necesitáis una linterna?,Do you need a flashlight?
Tom encontró sus lentes de contacto cerca de la mesa.,Tom found his contact lens near the table.
Se suicidó a los treinta años.,He killed himself at the age of thirty.
Tengo muchas ganas de que llegue la próxima temporada.,I'm looking forward to next season.
Hacía tanto frío que me dolían las orejas.,It was so cold my ears hurt.
Esta flor es un tipo de rosa.,This flower is a kind of rose.
Él es un ciudadano respetuoso de la ley.,He's a law-abiding citizen.
Tom terminó segundo.,Tom finished second.
Algunos dirían que él está jugando con fuego.,Some would say that he's playing with fire.
El bebé juega con algunos juguetes.,The baby is playing with some toys.
Aquellos libros son suyos.,Those books are theirs.
El niño estuvo a punto de ahogarse.,The child came near being drowned.
Tom dice que él y Mary pasarán juntos el día de Navidad.,Tom says that he and Mary will spend Christmas Day together.
"No lo puedo demostrar, pero estoy seguro de que le asesinaron.","I can't prove it, but I'm sure he was murdered."
Tom marca la diferencia.,Tom makes a difference.
Es realmente simple.,It really is very simple.
Hay una araña en la ducha.,There's a spider in the shower.
Tom viene aquí casi todos los sábados.,Tom comes here almost every Saturday.
"Dígame la hora correcta, por favor.",Please tell me the correct time.
Él estiró el brazo para coger el libro.,He stretched out his arm to take the book.
Las pesadillas dan miedo.,Nightmares are scary.
Un momento de vacilación le puede costar a un piloto su vida.,A moment's hesitation may cost a pilot his life.
El hombre estaba acostumbrado a tratar esta clase de heridas.,The man was used to treating this kind of wound.
"Generalizando, las mujeres viven más que los hombres.","Generally speaking, women live longer than men."
Te quiero pedir perdón.,I want to ask you for forgiveness.
Estábamos muertos de cansancio después de las cinco horas de viaje.,We were dead tired from the five-hour trip.
¿Quién te hizo esto?,Who did this to you?
Él a veces viene a verme.,He sometimes comes to see me.
A los soldados se les dijo que jamás se rindan.,The soldiers were told never to surrender.
Ella murió a la edad de 54 años.,She died at the age of 54.
Esa idea ni se me pasó por la cabeza.,The idea never came into my head.
A mi madre le encanta la música.,My mother loves music.
Es imposible tener un buen entendimiento del presente sin un buen entendimiento del pasado.,The understanding of the present is impossible without a good understanding of the past.
No puedes echarme.,You can't throw me out.
Me gusta más la primavera que el otoño.,I like spring better than fall.
La contradicción era evidente.,The contradiction was obvious.
Sabía que vendrían problemas.,I anticipated trouble.
Tengo que irme ahora.,I have got to go now.
¡No finja usted lo que no siente!,Don't pretend what you don't feel.
Lamento no haber podido verte cuando pasaste por acá hoy.,I'm sorry I wasn't able to see you when you came by today.
Siento lo de ayer.,I'm sorry about yesterday.
Tom es el que me dijo como hacerlo.,Tom is the one who told me how to do it.
Tom duda que Mary venga hoy.,Tom doubts if Mary will come today.
Ella no tiene la razón.,She is wrong.
Tom le dejó algo de comida a Mary.,Tom left some food for Mary.
Ojalá dejases de dudar de mí.,I wish you would stop doubting me.
Necesito ese empleo.,I need this job.
Todos llegaron a la fiesta.,Everyone made it to the party.
¿Por qué tienes el ojo rojo?,Why is your eye red?
El verano es mi estación favorita.,Summer is my favorite season.
Siempre estoy cansado.,I'm always tired.
No estoy obligado a decirte eso.,I'm under no obligation to tell you that.
Gracias por mostrarme cómo se hace.,Thanks for showing me how to do that.
Ya era hora de que alguien apareciese.,It's about time somebody showed up.
El rostro sonriente de Mary hacía saber a todos que estaba feliz.,Mary's smiling face let everyone know that she was happy.
¿Piensas que se lo debería decir a Tom?,Do you think I should tell Tom?
Me sentí bastante desconcertado.,I felt rather puzzled.
La cama ocupa mucho espacio.,The bed takes up a lot of room.
Eso va en contra de mis creencias.,That goes against my beliefs.
Odio jugar a las cartas.,I hate playing cards.
Soy el abuelo de Tomás.,I'm Tom's grandfather.
"Si sales tan descubierto, te vas a resfriar.","If you go out so lightly dressed, you'll catch a cold."
No estaba siguiendo la conversación.,I wasn't following the conversation.
Algunos granjeros están trabajando en la granja.,Some farmers are working on the farm.
No tengo comentarios.,I have no comment.
De verdad que me gustan estas historias.,I really like these stories.
No desperdicies tu oportunidad.,Don't throw away your chance.
¿Cuál es su postre preferido?,What's your favorite dessert?
Tom me dijo que no le tenía miedo a Mary.,Tom told me that he wasn't afraid of Mary.
Un anciano es un puente entre el pasado y el presente.,An old person is a bridge between the past and the present.
Anunciaron resultados inesperados.,Unexpected results were announced.
"La muerte de un hombre es una tragedia, la de millones, una estadística.",The death of one man is a tragedy. The death of millions is a statistic.
Hoy tengo que irme a casa un poco pronto.,I have to go home a little early today.
Estoy avergonzado por haberlo hecho.,I'm ashamed I did it.
¿Están en el gimnasio?,Are they in the gym?
Este juguete es mecánico.,This is a mechanical toy.
No lo he oído.,I didn't hear it.
Tengo muchos amigos canadienses.,I have many Canadian friends.
Tiene una voz muy aguda.,She has a very high-pitched voice.
Tomás y María fueron a Australia de luna de miel.,Tom and Mary went to Australia for their honeymoon.
Esta calle os llevará al centro de la ciudad.,This street will take you downtown.
Tom no quiere el bocadillo que Mary le hizo.,Tom didn't like the sandwich Mary made for him.
Estoy harto de todo.,I'm sick of everything.
El queso fresco es mi comida favorita.,Cottage cheese is my favorite food.
No se interne en la jungla solo.,Don't go into the jungle alone.
Vivo en Boston con mi familia.,I live in Boston with my family.
¿Estuvo Tom en la fiesta?,Was Tom at the party?
Tom se sacó los zapatos y los calcetines.,Tom took off his shoes and socks.
Eres la última esperanza para la humanidad.,You're the last hope for humanity.
Tomás era un gran compañero de equipo.,Tom was a great teammate.
Ellos me insistieron en que tuviera el trabajo listo para mañana.,They insisted on my getting the work done by tomorrow.
¿Ahora no te sientes como una tonta?,Don't you feel stupid now?
Muchas canciones tradicionales trataban de problemas sociales.,Many folk songs were about social problems.
Parece que él tiene algo que ver con el asunto.,It seems that he has something to do with the matter.
Tom quería comer pastel y helado de postre.,Tom wanted to eat cake and ice cream for dessert.
Ya no queda sal.,There's no more salt.
¿Estás de acuerdo conmigo?,Do you agree with me?
Lo guardo en el ático.,I keep it in the attic.
Ella depende de su marido para todo.,She depends on her husband for everything.
¿No puedes comprar un coche?,Can't you buy a car?
No tengo tiempo para leer.,I have no time to read.
¿Qué has hecho con la espátula?,What did you do with the spatula?
¿Cuál es la montaña más grande del mundo?,What's the world's highest mountain?
Decir que este gatito es mono es quedarse corto.,To call this kitten cute would be an understatement.
No te preocupes por Tom. Él se puede cuidar por su cuenta.,Don't worry about Tom. He can take care of himself.
¿Podés venir el domingo por la noche?,Can you come on Sunday evening?
Quiero aprender a disparar como tú.,I want to learn to shoot like you.
Esa mañana me levanté a las cinco.,I got up at five that morning.
Quiero estar cerca de ti.,I want to be near you.
Dudo que Tom fuera tan estúpido.,I doubt Tom would be that stupid.
La excepción confirma la regla.,The exception proves the rule.
Toda la banda está aquí.,The gang is all here.
Ellos hicieron un extraño descubrimiento.,They made a strange discovery.
Nos disculpamos por el retraso.,We apologize for the delay.
La anciana sonrió con un suspiro de alivio.,The old woman smiled with a sigh of relief.
Te será imposible llegar a buen puerto con este proyecto.,You won't finish this project.
El perro olisqueó el suelo.,The dog sniffed the ground.
Los sábados por la noche es difícil encontrar aparcamiento por aquí.,"On Saturday nights, it's difficult to find parking around here."
¿Quién está en la casa?,Who is in the house?
¿A qué hora fuiste a dormir ayer?,What time did you go to sleep yesterday?
Lleve el impermeable por si llueve.,Take your raincoat in case it rains.
Hemos encargado demasiada comida.,We ordered too much food.
Nadie sabe nada del plan.,Nobody knows about the plan.
Yo sé que ella no sabe quién soy yo.,I know that she doesn't know who I am.
"Si las miradas matasen, yo ya estaría muerto.","If looks could kill, I'd be dead by now."
Dime dónde vives.,Tell me where you live.
Ella no es ninguna cantante.,She's no singer.
No todo el mundo quiere ser artista.,Not everybody wants to be an artist.
Tom no tenía razones para estar enfadado.,Tom had no reason to be angry.
"Tom no se rinde con facilidad, ¿o sí?","Tom doesn't give up easily, does he?"
Él trata a la gente de manera justa.,He deals fairly with people.
Me hice de muchos amigos desde que entré a la universidad.,I've made a lot of friends since I entered college.
Esperábamos que pudieras hacerlo por nosotros.,We had hoped you could do it for us.
"Tranquilo, que mañana será otro día.","Relax, tomorrow will be another day."
Ella tiene una voz suave y clara.,She has a soft and clear voice.
Tom rogó por algo de comer.,Tom begged for something to eat.
Tráeme la evidencia.,Get me the evidence.
Mi hermano es idiota.,My brother is an idiot.
La primavera llegará pronto.,Spring will be here soon.
Debes pagar extra por las baterías.,You need to pay extra for the batteries.
Tom se merecía el castigo que recibió.,Tom deserved the punishment he got.
Los precios son altos.,Prices are high.
No puedo volver a prisión.,I can't go back to prison.
No puedo prestarle este libro.,I can't lend this book to you.
Era un hombre honesto.,He was an honest man.
¿Cómo apago esto?,How do I turn this off?
Esta colonia se fundó en el año 1700.,This colony was founded in 1700.
Ellos compran y venden calzado y ropa en aquella tienda.,They deal in shoes and clothes at that store.
Los ancianos se levantan temprano.,Old people wake up early.
Una vez vi una ballena de verdad.,I've seen a live whale once.
Estaba casi dormido.,He was almost asleep.
El jardín está detrás de la casa.,The garden is behind the house.
Las clases comienzan en abril.,School begins in April.
¿Te importaría si me tomo el resto de la leche?,Would you mind if I drank the rest of the milk?
No quiero comer hoy.,I don't want to eat today.
Esos zapatos no son adecuados para escalar.,Those shoes won't do for climbing.
Ellos lo llevaron al hospital por su fiebre.,They took him to the hospital for his fever.
Tienes que empezar ahora mismo.,You must start at once.
Soy catedrático de universidad.,I'm a university professor.
Ten cuidado de no romper los vasos.,Take care not to break the glasses.
Tiene un destino en el ministerio de Hacienda.,He has a job in the Treasury Department.
Tom ya no sabe qué hacer.,Tom doesn't know what to do anymore.
¿Cuánto debería estar comiendo mi hija?,How much should my daughter be eating?
Discúlpeme. No pensé que fuera su asiento.,I beg your pardon. I didn't think this was your seat.
Él tiene una nítida conciencia del problema.,He has a keen awareness of the problem.
Uno de mis primos está casado con una novelista.,One of my cousins is married to a novelist.
Quítate los zapatos antes de entrar a un templo.,Take off your shoes before going into a temple.
No suelo echarle azúcar al café.,I don't usually put sugar in my coffee.
Poné todo en mi canasta.,Put everything in my basket.
Tom dice que entiende cómo se siente María.,Tom says he understands how Mary feels.
¿Ustedes son amigos?,Are you two friends?
¿En qué equipo juegas?,What team do you play for?
Los dos sonreímos casi al mismo tiempo.,Both of us began to smile almost at the same time.
Haría cualquier cosa por usted.,I would do anything for you.
Ni se te ocurra pedirme que te permita salir con mi hija.,Don't even think of asking me to let you date my daughter.
Hay muchas flores rojas en el jardín.,There are many red flowers in the garden.
Tenemos un jardín delante de nuestra casa.,We have a garden in front of our house.
¿Cómo se siente?,What does it feel like?
El precio no es razonable.,The price isn't reasonable.
Tom quiere matarnos.,Tom wants to kill us.
Creo que es peligroso nadar en este lago.,I think it's dangerous to swim in this lake.
Tom caminó hacia la ventana y miró hacia afuera.,Tom walked to the window and looked outside.
¿Qué te gusta de mí?,What do you like about me?
Soy consciente de ello.,I'm aware of it.
Todos necesitan hacer esto.,Everyone needs to do this.
Mañana planeo llamar a Tom y pedirle que ayude.,I plan to telephone Tom tomorrow and ask him to help.
A Tom le apuñalaron con un cuchillo.,Tom was stabbed with a knife.
Estoy muy interesado en la música.,I'm very interested in music.
"Lo siento, no tengo suelto.","I'm sorry, I don't have change."
Hice un agujero en la pared.,I made a hole in the wall.
"Dígame qué bus debo tomar para llegar a la estación, por favor.",Please tell me which bus to take to get to the station.
El dinero lo es todo.,Money is everything.
¿Para quién son estos?,Who are these for?
¿Quién te lo enseñó?,Who taught you this?
Muchas gracias por su obsequio de navidad.,Thank you for the Christmas gift.
¿Cómo llegaste a conocerla?,How did you come to know her?
Quiero saber quién está a cargo.,I want to know who is in charge.
Es una canción pegadiza.,It's a catchy song.
Cristóbal Colón descubrió América en el año 1492.,Columbus discovered America in 1492.
Mi marido está en la cárcel.,My husband is in jail.
He estado allá dos veces.,I've been there twice.
¡No hay nada que hacer!,There's nothing to do.
La puerta se está abriendo ahora.,The door is opening now.
Lo que propones es imposible.,What you propose is impossible.
Esta mañana no sonó mi despertador.,My alarm didn't go off this morning.
Kioto recibe muchos turistas de todo el mundo.,Kyoto gets lots of visitors from all over the world.
¿Cuáles son de Tom?,Which are Tom's?
Pensé que Tom ya había hablado con María al respecto.,I thought Tom had already talked to Mary about that.
¿En dónde lo vas a poner?,Where are you going to put it?
Tuve una premonición.,I had a premonition.
En esta habitación se realizará nuestra reunión.,It is in this room that our meeting will be held.
Deme tres trozos de tiza.,Give me three pieces of chalk.
Tom sigue con evasivas para ganar tiempo.,Tom is still stalling for time.
Es un vídeo largo.,It's a long video.
¿Cómo es tu relación con tu madre?,How is your relationship with your mother?
Puedo ocuparme del resto.,I can take care of the rest.
Eso será divertido.,It'll be fun.
A causa de un accidente nos retrasamos dos horas.,We were held up for two hours on account of an accident.
Los chicos todavía están jugando en el arenero.,The boys are still playing in the sandbox.
Casi no reconozco a Tom.,I hardly recognized Tom.
No somos los campeones.,We're not the champions.
¿Por qué no lo hacemos igual que lo hicimos ayer?,Why don't we do it the same way we did it yesterday?
Los perros tardaron poco tiempo en hacer el rastreo del ciervo herido.,It didn't take the dogs much time to track down the wounded deer.
Te olvidarás de mí algún día.,You'll forget about me someday.
Muchos doctores te revisan primero la lengua cuando comienzan una examinación.,Many doctors look at your tongue first when they begin an examination.
Tom no tiene amigos con quienes jugar.,Tom has no friends to play with.
Me alegra mucho escuchar lo bien que te ha ido.,I am very glad to hear of your success.
Llegaste antes de que yo llegara.,You arrived before I did.
"Se mudaron a Ciudad de México, la capital.","They moved on Mexico City, the capital."
Tom ignoró todas las advertencias de Mary.,Tom ignored all of Mary's warnings.
¿Quién está en el tren?,Who is on the train?
Tom me dijo que debería comer en ese restaurante.,Tom told me that I should eat at that restaurant.
Esta situación es extraña.,This situation is funny.
Tom llevó a María en su auto,Tom gave Mary a lift.
El águila se elevó majestuosamente por encima de los picos cubiertos de nieve.,The eagle soared majestically above the snow-covered peaks.
Escriban con tinta.,Write in ink.
"Para Tom, ser despedido fue un shock inesperado.","For Tom, getting fired was an unexpected shock."
Ya pasaron veinte años.,Twenty years already passed.
Debo averiguar exactamente qué salió mal.,I need to find out exactly what went wrong.
Tom quería que yo te ayudara.,Tom wanted me to help you.
Tom no tiene un computador.,Tom doesn't have a computer.
A veces me quedo sin dinero.,Sometimes I run out of money.
Su hija está enferma.,His daughter is sick.
Quince minutos y estaré libre.,Fifteen more minutes and I'll be out of here.
Él delegó su autoridad en su cualificado asistente.,He delegated his authority to his competent assistant.
Tenemos tiempo suficiente para comer.,We have plenty of time to eat.
Ya es demasiado tarde para contactar a Tom.,It's too late to contact Tom now.
A Tom le gustó esa idea.,Tom liked that idea.
Aquí hay una corona.,There's a crown here.
Su casa queda cerca del metro.,That person's house is near the subway.
¿Cuál es tu número?,What's your number?
¿A qué hora empieza el espectáculo?,When does the show start?
¿No se aburre cuando está sola?,Don't you get bored when you're alone?
Voy a echar esta carta al correo.,I'm going to mail this letter.
Él estuvo en el ejército durante treinta años.,He was in the army for thirty years.
Dígame dónde poner estos libros.,Tell me where to put these books.
Ese ruido me despertó.,That noise woke me up.
Me desmayé por culpa del calor y cuando recuperé el conocimiento estaba en un bote salvavidas.,"I fainted from the heat, and when I came to, I was in a life raft."
"MRI significa Imágenes de Resonancia Magnética, mientras que CT significa Tomografía Computada.","MRI stands for Magnetic Resonance Imaging, whereas CT stands for Computed Tomography."
Él compartió su sopa conmigo.,He shared his soup with me.
Me he pasado todo el día buscándolo.,I've been looking for that all day.
Él llevaba una chaqueta azul.,He had a blue jacket on.
Solo quería decir que te amo.,I just wanted to say that I love you.
La enfermedad de Mary no le impide disfrutar la vida.,Mary's sickness does not stop her from enjoying life.
Los pájaros estaban hambrientos.,The birds were hungry.
No es verdaderamente visible a simple vista.,It's not really visible to the naked eye.
¿Cuántas horas faltan?,How many hours are left?
¿Ya has votado?,Have you already voted?
Los barcos eran hechos de madera.,The ships were made from wood.
Me parece que perdí mi billetera.,I seem to have lost my purse.
Yo soy de Noruega.,I am from Norway.
El dinero sigue siendo un problema.,Money remains an issue.
Mi madre está ocupada en la cocina.,My mother is busy in the kitchen.
Ellos estaban parados en fila.,They were standing in a row.
Solía vivir aquí.,I used to live here.
La profesora me apuntó con el dedo y me pidió que fuera con ella.,The teacher pointed her finger at me and asked me to go with her.
Mi padre suele ayudarme con los deberes.,My father often helps me with my homework.
Yo hice que él se fuera.,I made him go.
No creo que Tom pueda esperar más.,I don't think that Tom can wait any longer.
Opté por verde para las cortinas.,I have settled on green for the curtains.
"Nochebuena es el 24 de diciembre, el día anterior a Navidad.","Christmas Eve is December 24th, the day before Christmas."
No eres la única mujer aquí.,You're not the only woman here.
Las cajas de cartón se rajan fácilmente.,Cardboard boxes rip easily.
No hablamos el mismo idioma.,We don't speak the same language.
Escríbeme una nota.,Write me a note.
¿Cuál le gustaría ver primero?,What would you like to see first?
Ellos tienen más o menos la misma edad.,They are about the same age.
¿Quieres nuestra ayuda o no?,Do you want our help or don't you?
Tom escribió su nombre en todos sus cuadernos.,Tom wrote his name on all his notebooks.
Los veo mañana por la tarde.,See you tomorrow afternoon.
Ahora Tom no está viendo la televisión.,Tom isn't watching TV now.
Estoy demasiado cansado para salir a correr.,I'm too tired to go out jogging.
No puedes culpar a nadie más que a ti mismo.,You have no one but yourself to blame.
¿Por qué no nos cuentas qué tienes en mente?,Why don't you just tell us what's on your mind?
Tiene mucha experiencia como profesor.,He has a lot of teaching experience.
Tom hizo un intento desesperado de terminar de pintar la cerca antes que oscureciera.,Tom made a frantic attempt to finish painting the fence before dark.
"¿Cuántas dominadas puedes hacerte, Tom?","How many chin-ups can you do, Tom?"
Tom hace muchas promesas que no cumple.,Tom makes lots of promises he doesn't keep.
¿Quién quiere helado?,Who wants some ice cream?
Tal vez sea demasiado tarde.,Perhaps it's too late.
Aquí hay mucho barullo.,There's a lot of noise here.
Soy muy alérgica a los cacahuetes.,I'm very allergic to peanuts.
Todavía estás soltero ¿verdad?,"You're still single, aren't you?"
Una cadena solo es tan fuerte como su contacto más débil.,A chain is only as strong as its weakest link.
Sos un ángel.,You're an angel.
¿A ti también te gusta el jazz?,Do you also like jazz?
¿Qué te pareció la fiesta?,What did you think of the party?
Me apuesto cinco dólares a que no viene.,I bet five dollars that he will not come.
Estas naranjas están podridas.,These oranges have rotted.
No voy a necesitar ayuda.,I'm not going to need any help.
Él bajó mucho de peso estando enfermo.,"While he was sick, he lost a lot of weight."
Tom cometió algunos errores en el test.,Tom made some mistakes on the test.
Quiere vivir lo máximo posible.,He wants to live as long as he can.
"Por favor, no saque fotos aquí.",Please don't take pictures here.
Ella le siguió a casa y le mató.,She followed him home; then killed him.
Mi padre no come muchas frutas.,My father does not eat much fruit.
No puedo creer que hayas rechazado aquel empleo.,I can't believe you turned down that job.
Pareces muy cansada.,You look really tired.
Espero que tengas lo que necesites.,I hope you have what you need.
¿Eres uno de los parientes de Tom?,Are you one of Tom's relatives?
¿Quiere algo de postre?,Do you want some dessert?
Contrataremos a un hombre que sepa hablar inglés.,We will employ a man who can speak English.
Mis padres me quieren.,My parents love me.
Tienes que ayudarme.,You need to help me.
Ella se despertó.,She woke up.
"Ya no vives en Boston, ¿verdad?","You're not living in Boston anymore, are you?"
Yo no sé por qué ellos lo hacen.,I don't know why they do it.
Tomás sabe que estoy aquí.,Tom knows I'm here.
Acabo de checar.,I just checked.
Tom repitió la palabra varias veces.,Tom repeated the word several times.
Diles que alguien les estaba buscando.,Tell them that there was someone here looking for them.
¿No has visto que estaba en rojo el semáforo?,Didn't you see the stoplight was red?
A lo mejor Tom salió con Mary.,Maybe Tom went out with Mary.
¿Qué dirá Tomás sobre eso?,What's Tom going to say about that?
Quiero un tigre de mascota.,I want a pet tiger.
Este perro es obediente.,This dog is obedient.
¿Acaso Tom dijo algo acerca de dónde había estado?,Did Tom say anything about where he had been?
Hemos acabado de limpiar los baños.,We've just cleaned the toilets.
"Él hombre luchó valientemente, pero finalmente se dio por vencido.",The man fought bravely but finally gave in.
Tenemos mucho tiempo para hacerlo.,We have plenty of time to do that.
Tom dice que no le interesan los deportes.,Tom says he isn't interested in sports.
Cogí un taxi desde la estación hasta el hotel.,I caught a cab from the station to the hotel.
La chica cerró los ojos y escuchó al pastor.,The girl closed her eyes and listened to the pastor.
¿Has pagado ya las entradas?,Have you paid for the tickets yet?
¿Qué tal una cerveza?,How about a beer?
Él está orgulloso de su familia.,He is proud of his family.
¿Le has dicho a Tom por qué no puedes ayudarle?,Have you told Tom why you can't help?
En la bandera estadounidense hay cincuenta estrellas.,There are fifty stars on the American flag.
¿Es esto lo mejor que puedes hacer?,Is this the best you can do?
No puedo aceptar eso.,I can't accept that.
Espero que funcione.,I just hope it works.
No te vas a librar de mí tan fácilmente.,You won't get rid of me so easily.
¿Dónde está el banco?,Where's the bank?
¿Hay algo en la caja?,Is there anything in the box?
Será mejor que te diga la verdad.,I'd better tell you the truth.
¿Hablaste con él acerca de tus proyectos?,Did you speak with him about your projects?
Hasta cierto punto estoy de acuerdo contigo.,I agree with you to some extent.
De verdad me tengo que ir.,I really must be going.
Hice todo el trabajo.,I did all the work.
No entiendo por qué no ha dicho la verdad.,I don't understand why he didn't tell the truth.
El vidrio se hizo trizas.,The glass shattered into pieces.
Nunca antes había comido mango.,I've never eaten a mango before.
Necesito saber cómo sucedió esto.,I need to know how this happened.
Estoy acostumbrado a un frío así.,I'm used to this kind of cold.
Eso no es asunto tuyo.,That's none of your business.
Me tengo que secar el pelo.,I have to dry my hair.
Yo debería ser el que cuida de Tom.,I should be the one taking care of Tom.
Mary es mi hermanastra.,Mary is my half-sister.
Creo que lo he entendido.,I think I understood.
Tom cambió las sábanas de su cama.,Tom changed the sheets on his bed.
Haga usted lo indicado en el prospecto.,Do what's directed in the prospectus.
Él se va a postular para alcalde.,He is going to run for mayor.
Mary permitió que Tom le besara la mano.,Mary let Tom kiss her hand.
¿Cuánto hay a la ciudad?,How far is it to town?
Ella no llamó al fin y al cabo.,She didn't telephone after all.
He estado pensando en iniciar un nuevo negocio.,I've been thinking about starting a new business.
Voy a pasar el fin de semana en Tokio.,I am going to spend the weekend in Tokyo.
Ayudar a los demás nunca es una pérdida de tiempo.,Helping others is never a waste of time.
No quiero reprobar en mis exámenes.,I don't want to fail my exams.
Tom y Mary quedaron de acuerdo en irse de la fiesta antes de la medianoche.,Tom and Mary agreed to leave the party before midnight.
Necesito tu consejo.,I need your advice.
